日期,平均氣壓(hPa),平均氣溫(℃),平均相對溼度( %),平均露點溫度(℃),平均風向(°),平均風速(ms),日最低氣壓(hPa),日最高氣壓(hPa),最低氣壓時間,最低氣溫(℃),最低氣溫時間,最低相對溼度( %),最低相對溼度時間,最大六十分鐘降水量(mm),最大六十分鐘降水量起始時間,最大十分鐘降水量(mm),最大十分鐘降水量起始時間,最大陣風風向(°),最大陣風風速(ms),最高氣壓時間,最高氣溫(℃),最高氣溫時間,海平面氣壓(hPa),累積日射量(MJm2),累積日照時數(hr),累計雨量(mm)
2018-12-18,1019.6,17.8,54,7.9,20.0,2.8,1017.5,1021.7,2018-12-18 14:43:00,12.6,2018-12-18 06:32:00,23,2018-12-18 00:23:00,0.0,2018-12-18 00:00:00,0.0,2018-12-18 00:00:00,20.0,10.1,2018-12-18 10:36:00,23.3,2018-12-18 13:39:00,1020.9,15.77,8.8,0.0
2018-12-19,1018.7,18.2,76,14.0,250.0,1.6,1016.9,1021.0,2018-12-19 15:09:00,15.8,2018-12-19 23:40:00,60,2018-12-19 11:03:00,0.0,2018-12-19 00:00:00,0.0,2018-12-19 00:00:00,300.0,5.6,2018-12-19 09:15:00,21.6,2018-12-19 15:33:00,1020.0,15.69,8.8,0.0
2018-12-20,1015.8,19.6,69,13.1,40.0,1.8,1012.8,1018.5,2018-12-20 15:21:00,13.6,2018-12-20 06:57:00,35,2018-12-20 11:48:00,0.0,2018-12-20 00:00:00,0.0,2018-12-20 00:00:00,280.0,4.9,2018-12-20 00:01:00,26.7,2018-12-20 12:23:00,1017.1,16.12,8.8,0.0
2018-12-21,1015.5,20.0,79,16.4,20.0,3.1,1013.7,1017.3,2018-12-21 14:48:00,16.2,2018-12-21 06:00:00,62,2018-12-21 10:35:00,0.0,2018-12-21 00:00:00,0.0,2018-12-21 00:00:00,20.0,10.6,2018-12-21 08:53:00,24.1,2018-12-21 11:56:00,1016.8,13.82,8.1,0.0
2018-12-22,1015.4,20.8,84,18.1,20.0,3.8,1013.7,1017.1,2018-12-22 15:23:00,18.9,2018-12-22 05:51:00,68,2018-12-22 12:17:00,0.0,2018-12-22 00:00:00,0.0,2018-12-22 00:00:00,20.0,9.7,2018-12-22 09:30:00,24.5,2018-12-22 12:16:00,1016.7,13.99,8.5,0.0
2018-12-23,1014.8,20.5,85,18.1,20.0,6.3,1012.9,1016.3,2018-12-23 14:22:00,18.9,2018-12-23 19:20:00,78,2018-12-23 14:55:00,0.0,2018-12-23 00:00:00,0.0,2018-12-23 00:00:00,20.0,16.8,2018-12-23 09:17:00,22.9,2018-12-23 12:29:00,1016.0,5.82,5.7,0.0
2018-12-24,1014.3,18.8,76,14.6,20.0,7.5,1012.4,1017.0,2018-12-24 15:52:00,17.5,2018-12-24 04:27:00,66,2018-12-24 11:33:00,0.0,2018-12-24 00:00:00,0.0,2018-12-24 00:00:00,20.0,17.5,2018-12-24 09:04:00,20.8,2018-12-24 11:32:00,1015.6,12.81,7.6,0.0
2018-12-25,1012.5,20.1,83,17.3,20.0,5.2,1010.8,1014.0,2018-12-25 15:07:00,18.4,2018-12-25 05:16:00,72,2018-12-25 11:21:00,0.0,2018-12-25 00:00:00,0.0,2018-12-25 00:00:00,20.0,13.5,2018-12-25 08:13:00,23.4,2018-12-25 11:11:00,1013.8,11.21,6.7,0.0
2018-12-26,1011.5,20.0,85,17.6,20.0,6.0,1009.7,1013.2,2018-12-26 14:13:00,18.8,2018-12-26 02:21:00,76,2018-12-26 12:20:00,0.0,2018-12-26 00:00:00,0.0,2018-12-26 00:00:00,20.0,13.6,2018-12-26 08:35:00,22.5,2018-12-26 12:17:00,1012.8,8.05,6.1,0.0
2018-12-27,1013.8,19.0,74,14.3,20.0,9.0,1011.4,1016.4,2018-12-27 14:06:00,16.4,2018-12-27 23:49:00,64,2018-12-27 12:15:00,0.0,2018-12-27 00:00:00,0.0,2018-12-27 00:00:00,20.0,20.4,2018-12-27 22:41:00,21.3,2018-12-27 11:36:00,1015.0,15.95,8.7,0.0
2018-12-28,1017.8,16.7,69,11.1,20.0,9.0,1015.4,1020.4,2018-12-28 01:37:00,15.0,2018-12-28 23:44:00,62,2018-12-28 11:36:00,0.0,2018-12-28 00:00:00,0.0,2018-12-28 00:00:00,40.0,19.2,2018-12-28 22:37:00,19.3,2018-12-28 12:31:00,1019.1,13.67,7.9,0.0
2018-12-29,1021.9,14.9,68,9.1,20.0,8.0,1019.6,1024.1,2018-12-29 03:40:00,12.7,2018-12-29 23:12:00,57,2018-12-29 12:55:00,0.0,2018-12-29 00:00:00,0.0,2018-12-29 00:00:00,40.0,17.8,2018-12-29 20:50:00,17.9,2018-12-29 13:14:00,1023.2,15.54,8.5,0.0
2018-12-30,1021.6,16.8,70,11.3,20.0,4.0,1019.1,1023.5,2018-12-30 14:21:00,12.6,2018-12-30 03:32:00,52,2018-12-30 14:53:00,0.0,2018-12-30 00:00:00,0.0,2018-12-30 00:00:00,20.0,11.5,2018-12-30 23:10:00,21.5,2018-12-30 15:21:00,1022.9,11.78,7.8,0.0
2018-12-31,1022.6,17.4,77,13.4,20.0,7.7,1020.5,1024.3,2018-12-31 14:01:00,16.3,2018-12-31 04:48:00,68,2018-12-31 12:45:00,0.0,2018-12-31 00:00:00,0.0,2018-12-31 00:00:00,20.0,18.1,2018-12-31 09:32:00,19.1,2018-12-31 12:42:00,1023.9,7.51,6.8,0.0
